URL,Title,Description,Author,Published Date,competition is open to high school students (Criterion),competition is open to high school students (Reasoning),"competition is academic (e.g., stem, humanities) or extracurricular (e.g., arts, sports, debate, etc.) (Criterion)","competition is academic (e.g., stem, humanities) or extracurricular (e.g., arts, sports, debate, etc.) (Reasoning)",is from the official competition website (and is not a list of multiple competitions) (Criterion),is from the official competition website (and is not a list of multiple competitions) (Reasoning),Is a Team Competition (Result),Is a Team Competition (Reasoning)
https://nhd.org/en/contest/national-contest,National Contest - National History Day,"In-person competition for 3,000 students at University of Maryland, June 14-18, 2026; categories include Exhibit, Paper, and Website with specific judging times for Junior and Senior Divisions.",,,Yes,"The National Contest - National History Day is indeed open to high school students. The eligibility criteria explicitly state that the contest is available to all students, which includes those in high school. Specifically, the contest rules mention that ""NHD programs are open to all students and teachers without regard to race, religion, physical abilities, economic status, gender, or sexual orientation"" (source: [NHD Contest Rule Book](https://nhd.org/en/resources/nhd-contest-rule-book)). Furthermore, the contest is structured to allow participation from various educational levels, including high school students, as indicated by the categories and judging criteria that align with high school education standards. Therefore, it satisfies the criterion of being open to high school students.",Yes,"The provided content for the ""National Contest - National History Day"" clearly indicates that it is an academic competition. The title itself, ""National History Day,"" points to a focus on history, which is a core academic subject. The description mentions ""students with their families and teachers gather at the University of Maryland, College Park for the week-long National Contest"" and that students ""compete over several days in preliminary and final rounds."" The competition involves ""Junior Division"" (grades 6-8) and ""Senior Division"" (grades 9-12) students, further solidifying its academic context. Categories mentioned include ""Exhibit, Paper, and Website categories,"" and ""Documentary and Performance categories,"" all of which require research, analysis, and presentation of historical topics. The judging process involves judges interviewing students about their projects, which aligns with academic evaluation. The content also mentions ""strategies for using the 2026 Revolution, Reaction, Reform in History theme and new NHD resources to bring into your classroom,"" directly linking the competition to classroom learning and historical themes. Therefore, the competition is clearly academic, focusing on the subject of history.",Yes,"The provided Competition listing page, titled ""National Contest - National History Day"" (URL: https://nhd.org/en/contest/national-contest), clearly satisfies the criterion. 

1.  **Dedicated to a single competition:** The entire page is focused on one event, ""the National Contest."" It provides specific dates (e.g., ""June 8–12, 2025"", ""June 14-18, 2026""), detailed schedules for judging (Junior and Senior Divisions), information on student and teacher check-in, housing, meal plans, and specific logistical details like parking and refund policies. There is no mention or comparison of other competitions.

2.  **Run by the competition's organizing body:** The domain ""nhd.org"" strongly suggests it is the official website for National History Day, which is the organizing body for the National Contest. The content refers to ""National History Day's contest headquarters"" and ""NHD National Contest,"" confirming the direct affiliation.

3.  **Official branding and information:** The page includes official documents like ""National-Contest-Refund-Policy-2025.pdf"" and ""Student-Conduct-Chaperone-Expectations-Final.pdf,"" which are indicative of an official organizing body. It also provides contact information for affiliate coordinators and details about the organization's programs (e.g., ""NHD's Programs team"").

4.  **Not a list of multiple competitions:** The page exclusively details the ""National Contest"" and does not present a list, summary, or comparison of multiple events. The title and content are singular in their focus.",Yes,"The content mentions that every student, including each member of a group entry, must check in at registration, which indicates that the competition allows team participation. The presence of group entries implies that this is a team competition."
https://biologycompetition.org,American Regional Biology Competition,Team-based biology competition for high school students; encourages collaboration and problem-solving in life sciences.,,,Yes,"The American Regional Biology Competition (ARBC) is explicitly stated to be oriented towards high school students. The content from the competition's main page mentions that it is designed to inspire passion for biological sciences among high school students. Additionally, the competition's description indicates that it provides resources and opportunities for students to engage with biology beyond their classroom settings, which aligns with the interests of high school students. Therefore, the competition is indeed open to high school students, satisfying the criterion.",Yes,"The American Regional Biology Competition (ARBC) is described as a ""team based biology competition for you and your friends to test your knowledge of life science topics."" Its mission is to ""inspire passion for the biological sciences"" and it is ""oriented towards furthering interest in the biological sciences amongst high school students."" Biology and life sciences are academic subjects. According to the criterion, ""Academic competitions are centered on school subjects such as science, math, engineering, technology, history, literature, social studies, economics, or philosophy."" Since the ARBC focuses on biology, a science subject, it clearly falls under the definition of an academic competition.",Yes,"The American Regional Biology Competition (ARBC) listing is dedicated to a single competition, as evidenced by the detailed description of the event and its mission. The content explicitly states that the ARBC is a team-based biology competition aimed at high school students, focusing on inspiring interest in biological sciences. It mentions that the competition includes both individual and team segments, which indicates a structured format typical of a single competition. 

The page does not present a list of multiple competitions or summarize various events; instead, it provides specific information about the ARBC, including its goals and the nature of the competition. 

Furthermore, the page includes a mission statement that emphasizes the competition's purpose and its commitment to providing accessible and engaging biology competitions. The contact information provided (arbcompetition.info@gmail.com) suggests that it is run by the organizing body rather than a third-party aggregator. 

Overall, the content is focused solely on the ARBC, with no indication of it being part of a larger list or overview of competitions. Therefore, the listing satisfies the criterion of being from the official competition website and dedicated to a single event.",Yes,"The American Regional Biology Competition (ARBC) is explicitly described as a ""team based biology competition"" and the content mentions that students will have the opportunity to compete as a team. It also states that the competition includes both individual and team segments, confirming that it is indeed a team competition."
https://hkfyg.org.hk/en/2023/04/24/hksspc2023,The Hong Kong Student Science Project Competition 2023,195 secondary school teams competed for science and technology awards; 25th anniversary event with 600 attendees and 20 finalists showcasing innovative projects.,,2023-04-24T00:00:00.000Z,Yes,"The Hong Kong Student Science Project Competition 2023 is explicitly stated to involve 'local secondary school teams,' which indicates that it is open to secondary school students. In many educational systems, including Hong Kong's, 'secondary school' typically encompasses students in the high school age range, generally considered to be ages 14-18 or grades 9-12. Therefore, the competition aligns with the criterion of being open to high school students. There are no indications in the provided content that would suggest restrictions to other age groups or educational levels. Thus, based on the information available, the competition satisfies the criterion.",Yes,"The Hong Kong Student Science Project Competition (HKSSPC) 2023 is clearly described as an academic competition. The title itself, ""The Hong Kong Student Science Project Competition,"" indicates a focus on science. The content further reinforces this by stating it encourages students to ""explore science and technology"" and to think of ""creative ways through which society can develop."" It also mentions ""science and technology awards"" and that the Education Bureau has ""vigorously promoted STEAM education in primary and secondary schools in recent years to strengthen students’ interest as well as ability in science and innovation."" The competition involves ""scientific inquiry, research and development of scientific and technological products."" Head Judges include ""Prof TSUI Lap-chee, Founding President of the Hong Kong Academy of Sciences"" and ""Prof Philip FU Chi-wing, Associate Dean of Engineering from The Chinese University of Hong Kong,"" and over 80 experts served as advisors and judges, all pointing to a strong academic, STEM-focused nature. The winning projects, such as ""Upcycling of Abandoned Beehives!!"" and ""A Transparent and Biodegradable Mask Filter,"" are also science and technology-based. Therefore, based on the provided content, the competition is academic, specifically in the STEM field, which satisfies the criterion.",Yes,"The provided Competition listing page, titled ""The Hong Kong Student Science Project Competition 2023"" (URL: https://hkfyg.org.hk/en/2023/04/24/hksspc2023), clearly focuses on a single competition. The content details specific aspects of the 2023 competition, including its organizers, participants, judges, awardees, and related events like the exhibition and public voting. There is no mention or listing of other competitions on this page.

The page explicitly states that ""The Hong Kong Student Science Project Competition (HKSSPC) 2023 is jointly organised by the Education Bureau, The Hong Kong Federation of Youth Groups, the Hong Kong Science Museum"". The URL of the page, `hkfyg.org.hk`, corresponds to The Hong Kong Federation of Youth Groups (HKFYG), one of the stated organizers. This indicates that the page is hosted on the official website of one of the organizing bodies.

Furthermore, the page provides a dedicated link for more details about the competition: `https://hksspc.hkfyg.org.hk`, which is a subdomain under the HKFYG domain, reinforcing its official nature and specific focus on this competition. The presence of detailed information, specific names of judges and awardees, and a link to the official award list further confirms its authenticity and direct affiliation with the competition.",Yes,"The content explicitly states that a total of 195 local secondary school teams participated in the competition, indicating that it is a team competition."
https://singamath.com,Singapore Math Challenge,Open to grades 1-10/11; focuses on mathematics education with international benchmarks to improve student performance.,,2024-09-13T00:00:00.000Z,Yes,"The provided content states: ""SINGAPORE MATH CHALLENGE is open to all students from G1 to G10/11. (Primary 1 to JC)"".

According to the criterion, high school students typically fall within grades 9-12 (US system) or equivalent. G10 and G11 directly correspond to high school grades. Additionally, ""JC"" (Junior College) in Singapore is a pre-university stage, which is equivalent to the final years of high school or upper secondary education in many international systems. This confirms that the competition is open to high school students.",Yes,"The Singapore Math Challenge is primarily focused on mathematics, which is a core academic subject. The competition is designed for students from grades 1 to 10/11, providing a platform for them to assess their mathematical abilities and learn best practices in mathematics education. It emphasizes the importance of international benchmarks in academic performance and aims to improve math education through partnerships with educational institutions. Given these factors, the competition clearly falls under the category of academic competitions, as it is centered around a school subject and aims to enhance students' learning in mathematics. Therefore, it satisfies the criterion for being an academic competition.",Yes,"The Singapore Math Challenge (SMC) page at https://singamath.com is dedicated solely to the SMC event. The content provides detailed information about the competition, including its goals, eligibility (open to students from G1 to G10/11), format, awards, registration process, and specific contest dates. There are no indications that this page lists multiple competitions; instead, it focuses exclusively on the SMC. 

The page is run by the Singapore International Math Contests Centre (SIMCC), which is directly involved in organizing the SMC, as evidenced by the mention of their team members and their roles in the competition. The presence of official branding, such as the SMC logo and specific references to the competition's structure and awards, further supports that this is an official competition page. 

Additionally, the page includes contact information and details about the organizing body, confirming its legitimacy. There are no elements suggesting that this is a third-party aggregator or a general overview of multiple events. 

Based on this analysis, the Singapore Math Challenge listing satisfies the criterion of being from an official competition website and not a list of multiple competitions.",No,"The Singapore Math Challenge is described as an individual competition for students from grades 1 to 10/11. The information provided focuses on individual participation, registration, and awards, with no mention of team participation or team-based scoring. Therefore, it is not a team competition."
https://ioaa2025.in,International Olympiad on Astronomy and Astrophysics 2025,"Annual competition for secondary school students in Astronomy and Astrophysics; held in Mumbai from August 11-21, 2025.",,,Yes,"The provided content for the IOAA 2025 competition states: ""The International Olympiad on Astronomy and Astrophysics (IOAA) is an annual competition in Astronomy and Astrophysics for secondary school students."" The criterion explicitly lists ""secondary school students"" as a qualifying statement to determine if a competition is open to high school students. Therefore, the competition satisfies the criterion.",Yes,"The IOAA (International Olympiad on Astronomy and Astrophysics) is explicitly described as an annual competition in Astronomy and Astrophysics for secondary school students. This aligns perfectly with the criterion for academic competitions, which include contests centered on school subjects such as science and technology. Since Astronomy and Astrophysics are both part of the STEM fields, the IOAA qualifies as an academic competition. Therefore, it satisfies the criterion for being an academic competition.",Yes,"The Competition listing for IOAA 2025 (https://ioaa2025.in) clearly satisfies the criterion. The title of the page is ""IOAA 2025"" and the URL is ""https://ioaa2025.in"", both indicating a focus on a single competition. The content explicitly states, ""Welcome to the official website of the 18th IOAA."" and provides specific details about ""The 18th IOAA"" including its dates (11 to 21 August 2025) and location (Mumbai, India). It also clearly identifies the organizing body: ""The event is organised by the Homi Bhabha Centre for Science Education, a national centre of the Tata Institute of Fundamental Research, Mumbai"". This confirms that the page is run by the competition's organizing body and not a third-party aggregator. There is no evidence of the page listing multiple competitions; all information and announcements (e.g., ""Poster: Inviting college students from Mumbai to Volunteer for IOAA 2025"") are specific to the 18th IOAA.",Yes,The Wikipedia page for the International Olympiad on Astronomy and Astrophysics states that the competition was attended by 39 teams from 35 countries. This clearly indicates that the IOAA is organized as a team competition with teams representing different countries.
https://usabo-trc.org/international-biology-olympiad-ibo,International Biology Olympiad (IBO),"Annual World Championship for high school students; focuses on theoretical and practical biology with topics including Biomedical Sciences and Ecology; 2025 event in Quezon City, Philippines.",,,Yes,"The provided canonical page explicitly states under the section ""WHAT IS AN OLYMPIAD?"": ""The International Biology Olympiad (IBO) is the annual World Championship Biology Competition for high school students."" This directly satisfies the criterion that the competition is open to high school students.",Yes,"The International Biology Olympiad (IBO) is described as the ""annual World Championship Biology Competition for high school students."" The competition focuses on ""theoretical and laboratory biology knowledge"" and involves ""theoretical and practical exams"" based on the textbook ""_Biology_ by Campbell and Reese."" The practical topics listed are ""Biomedical Sciences, Cell and Molecular Biology, Ecology and Systematics, Microbiology."" Student testimonials further emphasize the academic nature, mentioning ""journey deep into fields like biochemistry, ecology, and bioinformatics"" and the ""academic depth and challenge of the competition."" This aligns directly with the criterion's definition of an academic competition, which is ""centered on school subjects such as science, math, engineering, technology, history, literature, social studies, economics, or philosophy.""",Yes,"The Competition listing page is titled ""International Biology Olympiad (IBO) | CEE"" and its URL is https://www.usabo-trc.org/international-biology-olympiad-ibo. The content of the page is entirely focused on the International Biology Olympiad (IBO). It provides specific details such as the date and location for the 2025 IBO, tentative practical topics, and a detailed explanation of what the IBO is, including its history and structure. It also features information about the USA Biolympiad (USABO) team, which is the national team that competes in the IBO, and testimonials from past medalists of both the USABO and IBO. The page describes how IBO winners are selected, including the testing format and medal criteria. The ""USA BIOLYMPIAD TEAM INFORMATION"" section further clarifies the relationship between the USABO and IBO, stating that students are selected for the IBO based on their USABO National Finals performance. The page explicitly mentions ""The Center for Excellence in Education announces the 2024 USA Biolympiad Team,"" indicating that the CEE is an organizing body. While it mentions other academic Olympiads in a general context to explain what an Olympiad is, it does not list or compare multiple unrelated competitions. The focus remains exclusively on the International Biology Olympiad and its direct national qualifier, the USA Biolympiad, as part of the same program. Therefore, the page is dedicated to a single competition and is from an official organizing body.",No,"The provided content explicitly states that at the International Biology Olympiad (IBO), students receive individual scores and medals are awarded to individuals, not as a team. It also mentions that officially there are no team scores at the IBO, although the total number of medals by country is tallied and publicized. Therefore, the IBO is not a team competition."
https://afa.org/cyberpatriot,CyberPatriot National Youth Cyber Defense Competition,Engages high school teams in cybersecurity challenges; top performers earn all-expenses-paid trips to national finals and scholarship opportunities.,,,Yes,"The provided content explicitly states that ""The National Youth Cyber Defense Competition... puts teams of high school and middle school students in the position of newly hired IT professionals..."" This directly confirms that the competition is open to high school students.",Yes,"The CyberPatriot competition, organized by the Air & Space Forces Association, is primarily focused on cybersecurity education for K-12 students. It is described as the world’s largest National Youth Cyber Education Program, which aims to inspire students towards careers in cybersecurity and other STEM disciplines. The main event, the National Youth Cyber Defense Competition, places teams of students in the role of IT professionals tasked with managing a network and fixing cybersecurity vulnerabilities. This clearly aligns with academic subjects, particularly in the fields of science, technology, engineering, and mathematics (STEM). 

Additionally, the competition involves teamwork and practical problem-solving, which are often associated with extracurricular activities. However, since the primary focus is on academic learning and skill development in cybersecurity, it fits the definition of an academic competition. 

Given that the competition is centered around academic subjects (STEM) and involves skill demonstration in a structured competitive environment, it satisfies the criterion of being an academic competition.",Yes,"The CyberPatriot page is dedicated to the National Youth Cyber Defense Competition, which is clearly stated as the central focus of the program. The description outlines the competition's structure, where teams of students act as IT professionals to manage a network and fix cybersecurity vulnerabilities. This indicates a detailed focus on a single event rather than a list of multiple competitions. 

The page is run by the Air & Space Forces Association, which is the official organizing body for CyberPatriot, confirming that it is not a third-party aggregator. The content includes specific details about the competition, such as the opportunity for top teams to earn trips to the National Finals Competition and scholarship money, which further emphasizes its focus on this singular event.

Additionally, the page includes information about other CyberPatriot programs, but these are presented as supplementary to the main competition, not as a list of competitions. There is no indication of a general overview or comparison of multiple events. 

The official branding is present, as it is clearly associated with the Air & Space Forces Association, and there is no ambiguity regarding its affiliation. Overall, the content meets the criterion of being dedicated to a single competition organized by an official body.",Yes,"The content explicitly states that the National Youth Cyber Defense Competition ""puts teams of high school and middle school students in the position of newly hired IT professionals."" This confirms that the competition is conducted in teams, making it a team competition."
https://worldaffairscouncils.org/what-we-do/academic-worldquest,Academic WorldQuest™ Competition by World Affairs Councils of America,"Tests knowledge in international politics, geography, and global economics; over 3,000 students compete for a chance to represent their community at the national championship.",,,Yes,"The provided Competition listing page for Academic WorldQuest™ clearly states multiple times that the competition is for high school students. For example, the page says: ""Academic WorldQuest (AWQ) inspires high school students and teachers across the United States to embrace a culture of global engagement."" and ""The World Affairs Councils of America’s flagship youth education program is a fun, fast-paced team competition for high school students."" It also mentions that ""Some 50 World Affairs Councils hold local Academic WorldQuest™ (AWQ) competitions for high school students in their communities."" and ""Winning teams are invited to represent their high school, city, and local Council during the national AWQ championship weekend"". These statements directly confirm that the competition is open to high school students.",Yes,"The Academic WorldQuest™ competition, organized by the World Affairs Councils of America, is primarily focused on testing high school students' knowledge in various academic subjects, including international politics, geography, global economics, history, and world cultures. This aligns with the definition of an academic competition, as it centers on school subjects and encourages students to engage with global issues. The competition format is structured and competitive, further emphasizing its academic nature. Therefore, it satisfies the criterion of being an academic competition.",Yes,"The provided Competition listing page is titled ""Academic WorldQuest™ - World Affairs Councils of America"" and its URL is https://worldaffairscouncils.org/what-we-do/academic-worldquest. The content of the page is entirely focused on the ""Academic WorldQuest™"" competition. It describes it as ""The World Affairs Councils of America’s flagship youth education program"" and provides specific details about its structure, including local competitions hosted by over 40 World Affairs Councils and a national competition in Washington, DC. The page mentions the date for the national competition (April 20, 2024), provides information for participating councils and schools, and lists sponsors specifically for the ""Carlos and Malú Alvarez Academic WorldQuest™ National Competition."" There is no evidence on the page that it lists multiple competitions or acts as a third-party aggregator. All information points to it being the official page for a single competition organized by the World Affairs Councils of America.",Yes,"The content explicitly states that Academic WorldQuest™ is a ""fun, fast-paced team competition for high school students."" It also references winning teams and team preparation, confirming it is a team competition."
https://scholarscup.org/global-round,Global Rounds - The World Scholar's Cup,"Global Rounds feature events in 2024 across 8 cities, including Kuala Lumpur and Stockholm, leading to the Yale Tournament of Champions; open to students aged 14 and older.",,,Yes,"The World Scholar's Cup is open to high school students. Multiple sources confirm that the competition has a ""Senior Division"" which is for students aged 14 and older, or 15-18 years old. This age range directly corresponds to typical high school ages (grades 9-12).

Specifically:
*   According to the FAQ page on the World Scholar's Cup website (Search Result 1), ""The senior division is for students 14 and older.""
*   Immerse Education (Search Result 5) states, ""The Cup is open to both middle school (junior division) and high school (senior division) students, typically ages 10–18.""
*   Aralia Education (Search Result 7) also confirms, ""Senior Division: For students aged 14 and older.""
*   Litwits (Search Result 8) specifies, ""Senior Division: It includes students aged 15 to 18 years.""
*   Sekolah Harapan Bangsa (Search Result 10) notes, ""Ages 14 and older are considered seniors.""

These consistent statements across multiple sources clearly indicate that high school students are eligible to participate in the World Scholar's Cup.",Yes,"The World Scholar's Cup, as described in the provided content, is a competition that holds 'Global Rounds' and culminates in a 'Tournament of Champions at Yale University'. The name 'Scholar's Cup' inherently suggests a focus on academic or scholarly pursuits. While the specific subjects are not explicitly listed in the provided snippet, the overall context, including the name and the association with a prestigious university like Yale, strongly indicates that it is an academic competition. The criterion states that academic competitions are 'centered on school subjects such as science, math, engineering, technology, history, literature, social studies, economics, or philosophy' or extracurricular activities like 'debate and public speaking'. Given the name 'Scholar's Cup' and its association with a 'Tournament of Champions' at Yale, it is highly probable that the competition involves academic knowledge, critical thinking, and/or debate, thus fitting the definition of an academic or extracurricular competition.",Yes,"The Competition listing page, titled 'Global Rounds - The World Scholar's Cup' (https://scholarscup.org/global-round), appears to be from the official competition website and is not a list of multiple competitions.

1.  **Official Website:** The URL `https://scholarscup.org/global-round` uses the domain `scholarscup.org`, which strongly indicates it is the official website for 'The World Scholar's Cup'. The content also uses phrases like 'our regional rounds' and 'our annual Tournament of Champions', further supporting that it is published by the organizing body.

2.  **Not a list of multiple competitions:** The page is dedicated to the 'Global Rounds' of a single competition, 'The World Scholar's Cup'. While it lists multiple dates and locations for these 'Global Rounds' (e.g., Baku, Kuala Lumpur, Stockholm, Seoul, Dalian, Bangkok, Auckland, and Dubai for 2024, and Shenzhen, Kuala Lumpur, and Bangkok for 2025), these are all specific events or stages *within* the same overarching competition, not separate, distinct competitions. The criterion specifically states to 'Exclude pages that present a list of multiple competitions, use titles like 'Top Competitions,' 'List of...,' or 'Best Competitions,' or summarize/compare several events.' This page does not fit that description; it provides detailed information about the various rounds of a single competition.",Yes,"The World Scholar's Cup is confirmed to be a team competition. Multiple sources indicate that participants compete as teams, typically composed of three students. The competition includes team events such as Team Debate and Collaborative Writing. Additionally, qualification for the Tournament of Champions requires teams of scholars, further confirming the team-based nature of the competition."
https://acs.org/education/students/highschool/olympiad.html,U.S. National Chemistry Olympiad,"Multi-tiered chemistry competition for high school students; eligibility for grades 9-12, with important dates for 2024 including Local and National Exams.",,,Yes,"The U.S. National Chemistry Olympiad (USNCO) is explicitly open to high school students. According to the eligibility criteria found on the American Chemical Society's website, it states: ""High school (9-12th grade) students who will graduate no earlier than the first of May of the year in which they participate in the competition are eligible."" Additionally, it confirms that students must be under 20 years of age on the first of July of the year of the competition. This aligns with the criterion that the competition is open to high school students, as it specifically mentions grades 9-12, which corresponds to the typical age range of high school students (14-18 years). Therefore, the USNCO satisfies the criterion of being open to high school students.",Yes,"The U.S. National Chemistry Olympiad (USNCO) is described as a ""multi-tiered chemistry competition for high school students"" on the provided canonical page (https://www.acs.org/education/students/highschool/olympiad.html). Chemistry is a core science subject, falling under the STEM (Science, Technology, Engineering, and Mathematics) category. The criterion states that ""Academic competitions are centered on school subjects such as science, math, engineering, technology, history, literature, social studies, economics, or philosophy."" Therefore, a chemistry competition directly fits the definition of an academic competition.",Yes,"The provided Competition listing page is titled ""U.S. National Chemistry Olympiad - American Chemical Society"" and its URL is https://www.acs.org/education/students/highschool/olympiad.html, which is under the official domain of the American Chemical Society (ACS). The content of the page is entirely dedicated to the U.S. National Chemistry Olympiad (USNCO). It provides detailed information about the competition, including its multi-tiered structure, important dates for 2024 (Local Exam, National Exam, Study Camp, International Chemistry Olympiad), rules, eligibility, and how to participate. The page explicitly states, ""The U.S. National Chemistry Olympiad (USNCO) program is a multi-tiered chemistry competition for high school students. ACS has sponsored the program since 1984."" It features official branding with an ""ACS USNCO logo"" and provides a specific contact email: usnco@acs.org. There is no mention or listing of other competitions on this page; the International Chemistry Olympiad is presented as the final stage for the USNCO participants. This confirms that the page is from the official competition website, run by the organizing body (American Chemical Society), and focuses exclusively on a single competition.",Yes,"The U.S. National Chemistry Olympiad (USNCO) is primarily an individual competition at the local and national levels, where students compete individually. However, the top four students from the Study Camp form a team to represent the U.S. at the International Chemistry Olympiad. This indicates that while the competition involves individual performance, it culminates in a team competition at the international level, thus qualifying it as a team competition overall."
https://in-nhdicrc.nhd.org/App?f=a3bca746-5075-4d0d-8fa6-88efc8ad2d01,NHDI Central Regional Contest,"Registration opens January 6, 2025; project submissions due by March 5, 2025; competition for high school students (grades 9-12) focused on historical research.",,,Yes,"The canonical page for the NHDI Central Regional Contest (https://in-nhdicrc.nhd.org/App?f=a3bca746-5075-4d0d-8fa6-88efc8ad2d01) does not explicitly state the eligibility in terms of grade levels or age. 

However, a search for ""NHDI Central Regional Contest eligibility high school"" led to the Indiana Historical Society website, which organizes the National History Day in Indiana (NHDI) contests. The page ""Contests - Indiana Historical Society"" (https://indianahistory.org/education/education-resources/educator-resources/history-day/contests) states: ""There are three divisions: Youth Division (grades 4-5), Junior Division (grades 6-8) and Senior Division (grades 9-12)."" It further clarifies that ""Junior and Senior divisions are eligible for the national contest.""

The criterion for ""competition is open to high school students"" includes ""grades 9-12"" as a qualifying statement. Since the NHDI contests, which include the Central Regional Contest, have a ""Senior Division"" specifically for ""grades 9-12"", the competition is indeed open to high school students.",Yes,"The NHDI Central Regional Contest is part of the National History Day (NHD) program, which is an academic competition focused on the study and appreciation of history among students in grades 6-12. Participants create projects based on historical themes and can submit their work in various formats, including documentaries, exhibits, papers, performances, or websites. The competition is structured to promote research, critical thinking, and presentation skills, which are key components of academic learning. According to the National History Day Wikipedia page, the competition involves students constructing entries that are judged based on their historical research and connection to an annual theme, indicating a strong academic focus. Therefore, the NHDI Central Regional Contest clearly qualifies as an academic competition.",Yes,"The NHDI Central Regional Contest page is dedicated to a single competition, as evidenced by the detailed information provided about the event, including registration dates, deadlines, and specific instructions for teachers and students. The page does not present a list of multiple competitions, nor does it use titles that suggest a comparison or aggregation of events. Furthermore, the contest is affiliated with the National History Day in Indiana, which is confirmed by the search results indicating that the Indiana Historical Society organizes the contest. This affiliation supports the claim that the page is run by the official organizing body rather than a third-party aggregator. Therefore, the NHDI Central Regional Contest listing satisfies the criterion of being from an official competition website and not a list of multiple competitions.",Yes,"National History Day (NHD), including its regional contests like the NHDI Central Regional Contest, allows projects to be completed either individually or as a group. According to the official National History Day contest rules and guidelines, students can participate in group projects consisting of 2 to 5 students. This confirms that the NHDI Central Regional Contest is a team competition as it permits team participation."
https://ocde.us/Decathlon/Pages/Academic-Decathlon-101.aspx,Academic Decathlon 101 - OCDE,"Ten-event competition for high school students covering language, science, and arts; promotes teamwork and academic excellence.",,,Yes,"The provided content from the canonical page clearly states that the Academic Decathlon is a ""ten event contest where high school students of all academic abilities and achievement work as a team to compete"". This statement is found in both the initial snippet and the ""What is the Orange County Academic Decathlon (OCAD)?"" section of the page. This directly confirms that the competition is open to high school students.",Yes,"The Academic Decathlon is described as a ten-event contest where high school students compete in various academic subjects, including language and literature, science, mathematics, social science, economics, art, music, essay, interview, and speech. This clearly indicates that the competition is centered around academic disciplines, which aligns with the criterion for academic competitions. The competition also emphasizes teamwork and academic excellence, further reinforcing its academic nature. While there are elements of arts and public speaking involved, the primary focus remains on academic subjects. Therefore, the Academic Decathlon satisfies the criterion of being an academic competition.",Yes,"The provided Competition listing, ""Academic Decathlon 101 - OCDE"" (https://ocde.us/Decathlon/Pages/Academic-Decathlon-101.aspx), satisfies the criterion. 

**Evidence for being dedicated to a single competition:**
*   The title ""Academic Decathlon 101"" and the snippet clearly refer to a singular event, ""Academic Decathlon.""
*   The content consistently describes the ""Orange County Academic Decathlon (OCAD)"" as a single, ten-event contest for high school students. It details its structure, team composition, subjects, and progression to state and national levels. 
*   There are no indications of it being a list of multiple competitions; rather, it provides in-depth information about one specific competition.

**Evidence for being from the official competition website:**
*   The URL `https://ocde.us/Decathlon/Pages/Academic-Decathlon-101.aspx` uses the domain `ocde.us`, which strongly suggests an affiliation with the Orange County Department of Education (OCDE). This is an official governmental or educational body, making it a credible organizer for such a competition.
*   The content states, ""Founded in 1968, by Robert Peterson, Ed.D., former County Superintendent of Schools, the Orange County Academic Decathlon serves as the model for all prestigious Academic Decathlon events that now exist at the state and national levels."" This historical context and the mention of a ""County Superintendent of Schools"" further confirm its official origin and organizing body status.",Yes,"The content explicitly states that Academic Decathlon teams consist of nine student members, categorized by GPA levels, who work together in preparation for the competition. It also describes a team event called the Super Quiz relay and mentions that the overall winning team advances to higher-level competitions. These details confirm that the Academic Decathlon is a team competition."
https://nhd.org/en/contest,National History Day Contest,"Open to high school students; participants develop historical research projects and compete at regional and national levels, with 3,000 students attending the National Contest each June.",,,Yes,"The National History Day competition is open to high school students. This is supported by multiple search results:

*   Search Result 5 (https://nhd.org/en/contest/get-started): ""There are two entry divisions: Junior (grades 6–8) or Senior (grades 9–12)."" This explicitly states that the Senior division is for grades 9-12, which are high school grades.
*   Search Result 6 (https://www.nhdca.org): ""National History Day in California is a co-curricular program open to students in all educational settings for students in grades 4 - 12."" This confirms eligibility for students up to grade 12.
*   Search Result 10 (https://umaine.edu/history/wp-content/uploads/sites/89/2015/03/NHDFactSheetFAQs.pdf): ""The National History Day contest is open to all students in grades 6-12."" This also clearly indicates that students in grades 6-12 are eligible, encompassing high school students.",Yes,"The National History Day (NHD) contest is primarily focused on academic skills, specifically in the field of history. Participants engage in creating historical research projects, which directly aligns with the academic competition criteria. The skills developed through this competition include historical research, communication, project management, and critical thinking, all of which are essential in academic disciplines. The competition does not incorporate extracurricular elements such as arts or sports, nor does it have a recreational focus. Therefore, it clearly satisfies the criterion of being an academic competition.",Yes,"The provided Competition listing, ""Contest - National History Day"" (https://nhd.org/en/contest), clearly describes a single competition: National History Day (NHD). The page details the process of this specific contest, including its various levels (school, regional, affiliate, and national contests), the ""Contest Rule Book,"" and the ""contest theme."" The URL itself (`nhd.org`) and the content mentioning ""National History Day, Inc."" and its sponsors strongly indicate that this is the official website for the competition, not a third-party aggregator or a list of multiple competitions. The page focuses exclusively on the NHD contest, providing specific information relevant to its participation and structure. There are no titles or content suggesting it is a compilation or comparison of different events.",Yes,"The National History Day contest allows students to create projects either individually or as part of a group. The competition permits groups of 2-5 students to collaborate on projects, which indicates that it includes team participation as a recognized and significant part of the contest structure. This is supported by official contest information stating that projects can be completed by individuals or groups, confirming that it is indeed a team competition option."
